"","ID","DATE","DAY","MONTH","YEAR","TIME","LAT","LONG","ROWID","ICE_LAND","SEASON","ANGLE","DIST_KM","DIFF_DATE","KM_PER_DAY","KM_PER_HR","M_PER_HR","M_PER_S"
"159","X30126","1998-03-25",25,"March",1998,"15:12",60.919,-63.702,1648,"ice","winter",47.7751891829753,34.8627152337567,12,2.90522626947972,0.121051094561655,121.051094561655,0.0336253040449042
"160","X30126","1998-03-19",19,"March",1998,"17:54",59.514,-62.961,1643,"ice","winter",164.997797861806,161.389395975182,6,26.8982326625303,1.12075969427209,1120.75969427209,0.311322137297804
"161","X30126","1998-03-07",7,"March",1998,"16:46",59.001,-61.641,1636,"ice","winter",126.676138931322,94.185206437662,12,7.8487672031385,0.327031966797437,327.031966797437,0.0908422129992882
"162","X30126","1998-03-01",1,"March",1998,"17:51",59.244,-61.558,1632,"ice","winter",9.90686807189232,27.4138668970699,6,4.56897781617831,0.190374075674096,190.374075674096,0.052881687687249
"163","X30126","1998-02-23",23,"February",1998,"20:41",60.43,-62.32,1627,"ice","winter",-17.56272666226,138.4831881951,6,23.0805313658499,0.961688806910414,961.688806910414,0.267135779697337
"164","X30126","1998-02-17",17,"February",1998,"16:44",61.144,-65.292,1624,"ice","freeze",-62.4998199112413,179.627128405005,6,29.9378547341675,1.24741061392365,1247.41061392365,0.346502948312124
"165","X30126","1998-02-05",5,"February",1998,"15:34",61.141,-64.816,1616,"ice","freeze",90.5397111080511,25.5300780368968,12,2.12750650307473,0.0886461042947806,88.6461042947806,0.0246239178596613
"166","X30126","1998-01-30",30,"January",1998,"15:00",61.725,-63.992,1613,"ice","freeze",33.6463007293748,78.2820455514745,6,13.0470075919124,0.543625316329684,543.625316329684,0.151007032313801
"167","X30126","1998-01-24",24,"January",1998,"19:57",60.885,-63.377,1607,"ice","freeze",160.361505305328,98.9391514185572,6,16.4898585697595,0.687077440406647,687.077440406647,0.190854844557402
"168","X30126","1998-01-18",18,"January",1998,"18:53",60.269,-62.552,1601,"ice","freeze",146.298051566536,81.9348981659546,6,13.6558163609924,0.568992348374684,568.992348374684,0.158053430104079
"169","X30126","1998-01-12",12,"January",1998,"16:34",58.584,-60.458,1597,"ice","freeze",146.797384814758,221.482611920183,6,36.9137686533638,1.53807369389016,1538.07369389016,0.427242692747266
"170","X30126","1998-01-06",6,"January",1998,"16:02",58.721,-60.353,1592,"ice","freeze",21.6930535071576,16.3888828327517,6,2.73148047212528,0.113811686338553,113.811686338553,0.0316143573162648
"171","X12080","1994-12-27",27,"December",1994,"20:30",58.233,-60.067,1213,"ice","freeze",26.4597962794037,166.22439049428,10,16.622439049428,0.6926016270595,692.6016270595,0.192389340849861
"172","X12080","1994-12-22",22,"December",1994,"22:21",59.617,-60.8,1207,"ice","freeze",-14.9760505123458,159.430485407374,5,31.8860970814748,1.32858737839478,1328.58737839478,0.369052049554106
"173","X12080","1994-12-17",17,"December",1994,"18:23",61.167,-62.167,1204,"ice","freeze",-22.9516156091691,187.866479088756,5,37.5732958177512,1.5655539924063,1565.5539924063,0.434876109001749
"174","X12080","1994-12-12",12,"December",1994,"16:02",62.067,-62.05,1199,"ice","freeze",3.48479088607303,100.198733854013,5,20.0397467708027,0.834989448783444,834.989448783444,0.231941513550957
"175","X12080","1994-12-07",7,"December",1994,"21:05",61.617,-62.4,1193,"ice","freeze",-159.690603808866,53.2655937282346,5,10.6531187456469,0.443879947735289,443.879947735289,0.123299985482025
"176","X12080","1994-12-02",2,"December",1994,"19:45",62.467,-62.483,1188,"ice","freeze",-2.58449773675449,94.5509007010559,5,18.9101801402112,0.787924172508799,787.924172508799,0.218867825696889
"177","X12080","1994-11-27",27,"November",1994,"21:22",63.9,-63.917,1181,"ice","freeze",-23.658501083465,174.699164512023,5,34.9398329024046,1.45582637093353,1455.82637093353,0.404396214148202
"178","X12080","1994-11-22",22,"November",1994,"18:28",63.55,-64.583,1175,"land","freeze",-139.591704146279,50.8508867047646,5,10.1701773409529,0.423757389206372,423.757389206372,0.117710385890659
"179","X12080","1994-11-17",17,"November",1994,"21:11",63.283,-64.05,1171,"ice","freeze",137.986162522795,39.783184327947,5,7.95663686558941,0.331526536066225,331.526536066225,0.0920907044628404
"180","X12080","1994-11-12",12,"November",1994,"22:13",63.567,-63.983,1166,"land","freeze",5.99481060730514,31.7333506273924,5,6.34667012547847,0.264444588561603,264.444588561603,0.0734568301560008
"181","X12080","1994-11-02",2,"November",1994,"20:50",63.817,-64.15,1157,"land","freeze",-16.4168317076865,28.971846666785,10,2.8971846666785,0.120716027778271,120.716027778271,0.0335322299384086
"182","X12080","1994-10-28",28,"October",1994,"22:13",63.8,-64.1,1149,"ice","summer",127.585487457344,3.09549419512757,5,0.619098839025515,0.0257957849593965,25.7957849593965,0.00716549582205457
"183","X12080","1994-10-23",23,"October",1994,"19:36",63.85,-64.233,1142,"land","summer",-49.5010238926383,8.56558186958553,5,1.71311637391711,0.0713798489132128,71.3798489132128,0.0198277358092258
"184","X12080","1994-10-18",18,"October",1994,"20:34",63.967,-64.417,1139,"ice","summer",-34.5874868053849,15.8078524284294,5,3.16157048568589,0.131732103570245,131.732103570245,0.0365922509917348
"185","X12080","1994-10-13",13,"October",1994,"21:40",64,-64.583,1132,"ice","summer",-65.5445164643288,8.88311511436754,5,1.77662302287351,0.0740259592863961,74.0259592863961,0.0205627664684434
"186","X12080","1994-10-08",8,"October",1994,"21:04",64.133,-64.517,1123,"land","summer",12.2147711519764,15.122980381922,5,3.0245960763844,0.126024836516016,126.024836516016,0.0350068990322268
"187","X12080","1994-10-03",3,"October",1994,"18:39",64.117,-64.617,1117,"land","summer",-110.089376039091,5.16502410057547,5,1.03300482011509,0.0430418675047956,43.0418675047956,0.0119560743068877
"188","X12080","1994-09-28",28,"September",1994,"18:04",64.233,-64.283,1108,"ice","summer",51.2858173454935,20.6771690331752,5,4.13543380663505,0.172309741943127,172.309741943127,0.0478638172064242
"189","X12080","1994-09-13",13,"September",1994,"17:43",64.083,-64.583,1090,"ice","summer",-138.783598075751,22.1125775010326,15,1.47417183340218,0.0614238263917573,61.4238263917573,0.0170621739977104
"190","X12080","1994-08-19",19,"August",1994,"19:29",63.2,-64.55,1069,"ice","summer",179.034588581442,98.1324628360537,25,3.92529851344215,0.163554104726756,163.554104726756,0.0454316957574323
"191","X12080","1994-08-14",14,"August",1994,"20:33",63.7,-64,1066,"ice","summer",25.9365041612527,61.9119993173458,5,12.3823998634692,0.515933327644548,515.933327644548,0.143314813234597
"192","X12080","1994-08-04",4,"August",1994,"19:14",64.117,-63.717,1058,"ice","summer",16.4921615718523,48.3569430363909,10,4.83569430363909,0.201487262651629,201.487262651629,0.0559686840698969
"193","X12080","1994-07-30",30,"July",1994,"16:58",63.967,-63.867,1052,"ice","summer",-156.292967473664,18.1947873360279,5,3.63895746720558,0.151623227800233,151.623227800233,0.0421175632778424
"194","X12080","1994-07-25",25,"July",1994,"21:29",64.25,-63.6,1049,"ice","break",22.2706565207433,34.0110588442911,5,6.80221176885823,0.283425490369093,283.425490369093,0.0787293028803036
"195","X12080","1994-07-20",20,"July",1994,"20:38",64.067,-63.783,1045,"ice","break",-156.366049553576,22.1827452362502,5,4.43654904725004,0.184856210302085,184.856210302085,0.0513489473061347
"196","X12080","1994-07-15",15,"July",1994,"18:19",63.45,-63.783,1038,"ice","break",180,68.5610400000403,5,13.7122080000081,0.571342000000336,571.342000000336,0.158706111111204
"197","X12080","1994-07-10",10,"July",1994,"19:17",63.283,-63.767,1032,"ice","break",177.533554051087,18.5741473936229,5,3.71482947872457,0.154784561613524,154.784561613524,0.0429957115593122
"198","X12080","1994-07-05",5,"July",1994,"17:05",62.6,-63.717,1027,"ice","break",178.070387785094,75.9370257628992,5,15.1874051525798,0.63280854802416,632.80854802416,0.175780152228933
"199","X12080","1994-06-30",30,"June",1994,"20:30",62.867,-62.817,1021,"ice","break",56.6750756955478,54.5833046311547,5,10.9166609262309,0.45486087192629,454.86087192629,0.126350242201747
"200","X12080","1994-06-25",25,"June",1994,"19:01",62.083,-63.95,1012,"ice","break",-145.75929354861,104.756992560866,5,20.9513985121732,0.872974938007215,872.974938007215,0.242493038335338
"201","X12080","1994-06-20",20,"June",1994,"20:44",61.85,-64.15,1003,"ice","break",-157.941419799459,27.9184197154677,5,5.58368394309354,0.232653497628897,232.653497628897,0.0646259715635826
"202","X12080","1994-06-15",15,"June",1994,"15:59",61.7,-64.283,994,"ice","break",-157.191336923642,18.0741494193587,5,3.61482988387175,0.15061791182799,150.61791182799,0.0418383088411082
"203","X12080","1994-06-05",5,"June",1994,"19:30",59.683,-61.717,973,"ice","break",146.96278650407,263.991977040438,10,26.3991977040438,1.09996657100183,1099.96657100183,0.305546269722729
"204","X12080","1994-05-31",31,"May",1994,"21:18",59.4,-61.5,957,"ice","break",158.665630662922,33.7389365838084,5,6.74778731676168,0.28115780486507,281.15780486507,0.0780993902402972
"205","X12080","1994-05-26",26,"May",1994,"21:49",58.75,-59.85,946,"ice","break",126.761982630817,118.718014539765,5,23.7436029079529,0.989316787831372,989.316787831372,0.274810218842048
"206","X12080","1994-05-21",21,"May",1994,"21:33",59.083,-59.983,937,"ice","break",-11.5944149443291,37.7814395137278,5,7.55628790274557,0.314845329281065,314.845329281065,0.0874570359114071
"207","X12080","1994-05-16",16,"May",1994,"21:39",59.067,-60.667,925,"ice","break",-92.3127105061011,39.1009805677431,5,7.82019611354861,0.325841504731192,325.841504731192,0.0905115290919978
"208","X12080","1994-05-11",11,"May",1994,"21:35",57.867,-59.4,910,"ice","break",150.551543804514,152.316243054048,5,30.4632486108097,1.2693020254504,1269.3020254504,0.352583895958445
"209","X12080","1994-05-06",6,"May",1994,"21:57",57.25,-58.9,896,"ice","break",156.29347360875,74.7586015342447,5,14.9517203068489,0.622988346118706,622.988346118706,0.173052318366307
"210","X12080","1994-05-01",1,"May",1994,"20:13",57.4,-58.9,883,"ice","winter",0,16.6679999998868,5,3.33359999997736,0.138899999999057,138.899999999057,0.0385833333330713
"211","X12080","1994-04-26",26,"April",1994,"21:15",56.767,-58.183,866,"ice","winter",148.08510859937,82.5948388106171,5,16.5189677621234,0.688290323421809,688.290323421809,0.191191756506058
"212","X12080","1994-04-21",21,"April",1994,"20:35",56.117,-56.433,853,"ice","winter",123.166839486461,129.499807539963,5,25.8999615079926,1.07916506283302,1079.16506283302,0.299768073009174
"213","X12080","1994-04-16",16,"April",1994,"19:56",55.183,-56.05,837,"ice","winter",166.814008135195,106.527529547165,5,21.3055059094329,0.887729412893038,887.729412893038,0.246591503581399
"214","X12080","1994-04-11",11,"April",1994,"20:54",55.033,-56.55,819,"ice","winter",-117.469403883263,35.8875081226458,5,7.17750162452916,0.299062567688715,299.062567688715,0.0830729354690875
"215","X12080","1994-04-06",6,"April",1994,"20:14",55.2,-53.767,802,"ice","winter",82.869826556945,177.820118708764,5,35.5640237417529,1.48183432257304,1481.83432257304,0.411620645159177
"216","X12080","1994-04-01",1,"April",1994,"21:20",54.8,-54.667,785,"ice","winter",-127.401610333835,72.5665891191409,5,14.5133178238282,0.604721575992841,604.721575992841,0.167978215553567
"217","X12080","1994-03-27",27,"March",1994,"20:40",53.8,-54.383,773,"ice","winter",170.474685305049,112.635357477434,5,22.5270714954869,0.938627978978621,938.627978978621,0.260729994160728
"218","X12080","1994-03-22",22,"March",1994,"18:21",53.15,-52.983,761,"ice","winter",127.393178807894,117.426198829787,5,23.4852397659574,0.978551656914892,978.551656914892,0.271819904698581
"219","X12080","1994-03-17",17,"March",1994,"21:34",52.467,-53.433,749,"ice","winter",-158.104774257121,81.6921903676047,5,16.3384380735209,0.680768253063373,680.768253063373,0.189102292517604
"220","X12080","1994-03-12",12,"March",1994,"18:38",52.367,-53.917,740,"ice","winter",-108.522308626166,34.633181628539,5,6.92663632570781,0.288609846904492,288.609846904492,0.0801694019179144
"221","X12092","1994-12-27",27,"December",1994,"19:39",60.333,-64.5,1214,"land","freeze",NA,0,5,0,0,0,0
"222","X12092","1994-12-22",22,"December",1994,"18:59",60.333,-64.5,1208,"land","freeze",NA,0,5,0,0,0,0
"223","X12092","1994-12-17",17,"December",1994,"20:48",60.333,-64.517,1203,"land","freeze",-89.9926142077585,0.934996003284753,5,0.186999200656951,0.00779163336070627,7.79163336070627,0.00216434260019619
"224","X12092","1994-12-12",12,"December",1994,"20:56",60.333,-64.517,1198,"land","freeze",NA,0,5,0,0,0,0
"225","X12092","1994-12-07",7,"December",1994,"18:44",60.333,-64.5,1192,"land","freeze",89.9926142077585,0.934996003284753,5,0.186999200656951,0.00779163336070627,7.79163336070627,0.00216434260019619
"226","X12092","1994-11-12",12,"November",1994,"21:47",60.317,-64.517,1165,"land","freeze",-152.247253230892,2.00889163744612,25,0.0803556654978449,0.00334815272907687,3.34815272907687,0.000930042424743575
"227","X12092","1994-11-07",7,"November",1994,"21:54",60.333,-64.517,1161,"land","freeze",0,1.77792000084119,5,0.355584000168238,0.0148160000070099,14.8160000070099,0.00411555555750275
"228","X12092","1994-10-18",18,"October",1994,"18:55",60.383,-64.567,1138,"land","summer",-26.2943111995138,6.19838556023553,20,0.309919278011776,0.0129133032504907,12.9133032504907,0.00358702868069186
"229","X12092","1994-10-13",13,"October",1994,"20:55",60.367,-64.583,1131,"land","summer",-153.688881813756,1.98328027089127,5,0.396656054178254,0.0165273355907606,16.5273355907606,0.00459092655298905
"230","X12092","1994-09-08",8,"September",1994,"20:24",60.383,-64.533,1081,"land","summer",57.0611735604552,3.27169356029876,35,0.0934769588656789,0.00389487328606995,3.89487328606995,0.00108190924613054
"231","X12092","1994-09-03",3,"September",1994,"22:02",60.383,-64.517,1077,"ice","summer",89.9930452132748,0.878647762480162,5,0.175729552496032,0.00732206468733468,7.32206468733468,0.00203390685759297
"232","X12092","1994-08-24",24,"August",1994,"20:37",60.367,-64.567,1071,"land","summer",-122.895362472264,3.27169356029876,10,0.327169356029876,0.0136320565012448,13.6320565012448,0.0037866823614569
"233","X12092","1994-08-19",19,"August",1994,"19:28",60.383,-64.517,1068,"ice","summer",57.0611735604552,3.27169356029876,5,0.654338712059752,0.0272641130024897,27.2641130024897,0.0075733647229138
"234","X12092","1994-08-14",14,"August",1994,"20:54",60.4,-64.533,1065,"land","summer",-24.931842865852,2.08328851454006,5,0.416657702908013,0.0173607376211672,17.3607376211672,0.00482242711699089
"235","X12092","1994-08-04",4,"August",1994,"19:09",60.35,-64.533,1057,"land","summer",180,5.55600000004027,10,0.555600000004027,0.0231500000001678,23.1500000001678,0.00643055555560217
"236","X12092","1994-07-20",20,"July",1994,"20:39",61.017,-64.933,1044,"ice","break",-16.1897583216842,77.2458168746321,15,5.14972112497547,0.214571713540645,214.571713540645,0.0596032537612902
"237","X12092","1994-07-10",10,"July",1994,"20:57",60.683,-63.767,1031,"ice","break",119.94860283207,73.2138064940262,10,7.32138064940262,0.305057527058443,305.057527058443,0.0847382019606785
"238","X12092","1994-06-30",30,"June",1994,"22:07",60.8,-64.167,1020,"ice","break",-58.9265924599257,25.3171007298197,10,2.53171007298197,0.105487919707582,105.487919707582,0.0293021999187728
"239","X12092","1994-06-25",25,"June",1994,"22:16",60.367,-63.667,1010,"ice","break",150.222139280929,55.3143183652916,5,11.0628636730583,0.460952653044097,460.952653044097,0.12804240362336
"240","X12092","1994-06-15",15,"June",1994,"21:04",60.85,-64.3,993,"ice","break",-32.4732528583901,63.8134670460634,10,6.38134670460634,0.265889446025264,265.889446025264,0.0738581794514623
"241","X12092","1994-06-10",10,"June",1994,"18:45",60.75,-63.367,984,"ice","break",101.98335224426,51.7845989851028,5,10.3569197970206,0.431538324875856,431.538324875856,0.11987175690996
"242","X12092","1994-05-31",31,"May",1994,"21:20",60.533,-65.667,958,"ice","break",-99.8890382250492,127.59392126405,10,12.759392126405,0.53164133860021,531.64133860021,0.147678149611169
"243","X12092","1994-05-26",26,"May",1994,"21:24",60.783,-66.6,947,"ice","break",-60.9232438938967,57.9014993378898,5,11.580299867578,0.482512494482415,482.512494482415,0.134031248467338
"244","X12092","1994-05-16",16,"May",1994,"21:40",60.75,-65.067,926,"ice","break",91.8548193241893,83.2712152345148,10,8.32712152345148,0.346963396810478,346.963396810478,0.096378721336244
"245","X12092","1994-05-11",11,"May",1994,"21:30",60.617,-65.733,911,"ice","break",-111.897773779766,39.1335172554106,5,7.82670345108212,0.326112643795088,326.112643795088,0.0905868454986356
"246","X12092","1994-05-06",6,"May",1994,"21:55",59.883,-65.833,897,"ice","break",-176.088998289731,81.7482255715717,5,16.3496451143143,0.68123521309643,681.23521309643,0.189232003637897
"247","X12092","1994-05-01",1,"May",1994,"21:56",60,-66.567,884,"ice","winter",-72.0295128042013,42.8717046917256,5,8.57434093834512,0.35726420576438,357.26420576438,0.0992400571567722
"248","X12092","1994-04-26",26,"April",1994,"21:17",60.683,-66.2,869,"ice","winter",14.7304957623084,78.5316051538311,5,15.7063210307662,0.654430042948593,654.430042948593,0.181786123041276
"249","X12092","1994-04-21",21,"April",1994,"20:37",60.8,-65.133,854,"ice","winter",76.8897581545197,59.3885316152191,5,11.8777063230438,0.494904430126826,494.904430126826,0.137473452813007
"250","X12092","1994-04-16",16,"April",1994,"18:16",60.65,-64.4,838,"ice","winter",112.388453632051,43.176372102336,5,8.63527442046721,0.3598031008528,359.8031008528,0.0999453057924446
"251","X12092","1994-04-06",6,"April",1994,"21:04",59.55,-63.733,803,"ice","winter",162.892231885001,127.69207887156,10,12.769207887156,0.532050328631499,532.050328631499,0.147791757953194
"253","X12086","1995-09-18",18,"September",1995,"14:45",58.333,-62.6,1517,"ice","summer",-169.879418503096,5.64368986145571,35,0.161248281755878,0.0067186784064949,6.7186784064949,0.00186629955735969
"254","X12086","1995-09-13",13,"September",1995,"11:37",58.367,-62.467,1513,"ice","summer",63.968839129898,8.62630168291678,5,1.72526033658336,0.0718858473576399,71.8858473576399,0.0199682909326777
"255","X12086","1995-09-03",3,"September",1995,"11:54",58.367,-62.55,1506,"land","summer",-89.9646658608486,4.83722435347352,10,0.483722435347352,0.0201551014728063,20.1551014728063,0.00559863929800175
"256","X12086","1995-08-24",24,"August",1995,"17:31",58.383,-62.533,1496,"ice","summer",29.116246639074,2.03522815787748,10,0.203522815787748,0.00848011732448949,8.48011732448949,0.00235558814569153
"257","X12086","1995-08-09",9,"August",1995,"15:13",58.383,-62.533,1486,"ice","summer",NA,0,15,0,0,0,0
"258","X12086","1995-08-04",4,"August",1995,"14:26",58.35,-62.467,1483,"ice","summer",133.602866775633,5.31435081403793,5,1.06287016280759,0.0442862567836494,44.2862567836494,0.0123017379954582
"259","X12086","1995-07-15",15,"July",1995,"17:59",58.35,-62.567,1477,"ice","break",-89.9574365297336,5.83078787096807,20,0.291539393548404,0.0121474747311835,12.1474747311835,0.00337429853643986
"260","X12086","1995-07-10",10,"July",1995,"13:28",58.3,-62.55,1473,"ice","break",169.870165447279,5.64385255526679,5,1.12877051105336,0.0470321046272233,47.0321046272233,0.013064473507562
"261","X12086","1995-07-05",5,"July",1995,"13:38",58.283,-62.6,1468,"ice","break",-122.876846455284,3.4779543120479,5,0.69559086240958,0.0289829526003992,28.9829526003992,0.00805082016677755
"262","X12086","1995-06-25",25,"June",1995,"18:14",58.267,-62.767,1463,"land","break",-100.254971622239,9.91872969361504,10,0.991872969361504,0.0413280403900627,41.3280403900627,0.0114800112194618
"263","X12086","1995-06-10",10,"June",1995,"17:34",58.15,-62.517,1453,"land","break",131.509432831824,19.5759802138382,15,1.30506534758921,0.0543777228162172,54.3777228162172,0.0151049230045048
"264","X12086","1995-05-31",31,"May",1995,"16:02",58.217,-62.567,1445,"ice","break",-21.4550836655729,8.00052444748254,10,0.800052444748254,0.0333355185311773,33.3355185311773,0.00925986625866035
"265","X12086","1995-05-26",26,"May",1995,"11:26",58.217,-62.433,1440,"ice","break",89.9430467093577,7.84265750949927,5,1.56853150189985,0.0653554792458272,65.3554792458272,0.0181542997905076
"266","X12086","1995-05-21",21,"May",1995,"17:49",58.2,-62.55,1435,"ice","break",-105.369078743986,7.10505697247098,5,1.4210113944942,0.0592088081039249,59.2088081039249,0.0164468911399791
"267","X12086","1995-05-16",16,"May",1995,"13:44",58.1,-62.483,1431,"land","break",160.500126639812,11.786068308699,5,2.3572136617398,0.0982172359058252,98.2172359058252,0.0272825655293959
"268","X12086","1995-05-11",11,"May",1995,"18:00",58.15,-62.383,1424,"ice","break",46.521423427409,8.08091845601745,5,1.61618369120349,0.0673409871334788,67.3409871334788,0.0187058297592997
"269","X12086","1995-05-06",6,"May",1995,"13:40",58.067,-62.2,1415,"ice","break",130.568109045446,14.1590723403191,5,2.83181446806383,0.117992269502659,117.992269502659,0.0327756304174054
"270","X12086","1995-05-01",1,"May",1995,"14:44",58.05,-62.3,1406,"ice","winter",-107.771273556245,6.17488481605385,5,1.23497696321077,0.0514573734671154,51.4573734671154,0.0142937148519765
"271","X12086","1995-04-26",26,"April",1995,"15:37",58.083,-62.367,1396,"ice","winter",-47.0122858663302,5.3808881895398,5,1.07617763790796,0.0448407349128317,44.8407349128317,0.0124557596980088
"272","X12086","1995-04-21",21,"April",1995,"14:07",58.05,-62.333,1386,"land","winter",151.396824427099,4.17612579060193,5,0.835225158120386,0.0348010482550161,34.8010482550161,0.00966695784861558
"273","X12086","1995-04-16",16,"April",1995,"15:41",58.1,-62.367,1376,"ice","winter",-19.7636464188047,5.90429206241728,5,1.18085841248346,0.0492024338534773,49.2024338534773,0.013667342737077
"274","X12086","1995-04-14",14,"April",1995,"23:10",58.067,-62.333,1368,"ice","winter",151.408284845196,4.17567060092279,2,2.0878353004614,0.0869931375192248,86.9931375192248,0.0241647604220069
"275","X12086","1995-04-05",5,"April",1995,"1:07",57.967,-62.183,1351,"ice","winter",141.469173272324,14.1922073787576,9,1.57691193097307,0.0657046637905444,65.7046637905444,0.0182512954973734
"276","X12086","1995-03-31",31,"March",1995,"5:19",57.883,-62.083,1339,"land","winter",147.657479856602,11.042841534936,5,2.20856830698719,0.0920236794577997,92.0236794577997,0.0255621331827221
"277","X12086","1995-03-15",15,"March",1995,"23:58",57.85,-62.15,1308,"land","winter",-132.771527559076,5.39703226126043,16,0.337314516328777,0.014054771513699,14.054771513699,0.00390410319824973
"278","X12086","1995-02-28",28,"February",1995,"22:44",57.883,-62.167,1286,"land","winter",-15.3160865623306,3.80212511855378,15,0.253475007903586,0.0105614586626494,10.5614586626494,0.00293373851740261
"279","X12086","1995-02-13",13,"February",1995,"23:12",57.883,-62.15,1268,"land","freeze",89.9928008041886,1.00430792848469,15,0.0669538618989791,0.0027897442457908,2.7897442457908,0.00077492895716411
"280","X12086","1995-01-29",29,"January",1995,"23:36",57.9,-62.15,1251,"land","freeze",0,1.88904000313671,15,0.125936000209114,0.00524733334204641,5.24733334204641,0.00145759259501289
"281","X12086","1995-01-24",24,"January",1995,"23:45",57.883,-62.15,1245,"land","freeze",180,1.88904000313671,5,0.377808000627342,0.0157420000261392,15.7420000261392,0.00437277778503868
"282","X12086","1995-01-19",19,"January",1995,"23:56",57.883,-62.117,1240,"land","freeze",89.9860250903543,1.94953890723966,5,0.389907781447931,0.0162461575603305,16.2461575603305,0.00451282154453624
"283","X11975","1994-12-31",31,"December",1994,"20:44",58.5,-62.817,1218,"ice","freeze",-133.294138446022,5.3445904347871,5,1.06891808695742,0.0445382536232258,44.5382536232258,0.0123717371175627
"284","X11975","1994-12-26",26,"December",1994,"21:32",58.733,-62.9,1212,"ice","freeze",-10.4739464337326,26.3326825741537,5,5.26653651483074,0.219439021451281,219.439021451281,0.0609552837364669
"285","X11975","1994-12-21",21,"December",1994,"21:01",58.733,-63,1206,"land","freeze",-89.9572621015784,5.767426298312,5,1.1534852596624,0.0480618858192667,48.0618858192667,0.0133505238386852
"286","X11975","1994-12-06",6,"December",1994,"22:16",58.783,-63.183,1191,"land","freeze",-62.1417724134943,11.9207432295432,15,0.794716215302883,0.0331131756376201,33.1131756376201,0.00919810434378337
"287","X11975","1994-11-26",26,"November",1994,"19:18",58.8,-63.133,1180,"land","freeze",56.7067071214185,3.44330128436735,10,0.344330128436735,0.0143470886848639,14.3470886848639,0.00398530241246221
"288","X11975","1994-11-21",21,"November",1994,"18:39",58.817,-63.083,1174,"land","freeze",56.6938266457444,3.44212244706455,5,0.68842448941291,0.0286843537255379,28.6843537255379,0.00796787603487165
"289","X11975","1994-11-16",16,"November",1994,"21:21",58.8,-63.15,1169,"land","freeze",-116.072651419549,4.29366549870467,5,0.858733099740935,0.0357805458225389,35.7805458225389,0.00993904050626082
"290","X11975","1994-11-06",6,"November",1994,"21:45",58.833,-63.217,1160,"land","freeze",-46.4026125656307,5.32041606835724,10,0.532041606835724,0.0221684002848218,22.1684002848218,0.00615788896800607
"291","X11975","1994-11-01",1,"November",1994,"19:24",59.05,-63.383,1155,"land","summer",-21.466167472405,25.9229864139379,5,5.18459728278758,0.216024886782816,216.024886782816,0.0600069129952266
"292","X11975","1994-10-17",17,"October",1994,"19:09",59.2,-63.6,1135,"land","summer",-36.4964184846178,20.7590325230243,15,1.38393550153495,0.0576639792306231,57.6639792306231,0.0160177720085064
"293","X11975","1994-10-07",7,"October",1994,"21:27",59.25,-63.533,1121,"ice","summer",34.407126519625,6.73651021775809,10,0.673651021775809,0.028068792573992,28.068792573992,0.0077968868261089
"294","X11975","1994-10-02",2,"October",1994,"18:50",59.317,-63.517,1114,"land","summer",6.94769518655014,7.50022309347047,5,1.5000446186941,0.062501859112254,62.501859112254,0.0173616275311817
"295","X11975","1994-09-27",27,"September",1994,"19:51",59.3,-63.5,1107,"ice","summer",152.952226149672,2.12088285530414,5,0.424176571060827,0.0176740237942011,17.6740237942011,0.00490945105394476
"296","X11975","1994-09-12",12,"September",1994,"19:39",58.917,-63.15,1088,"land","summer",154.714813988977,47.0102020057812,15,3.13401346705208,0.130583894460503,130.583894460503,0.0362733040168065
"297","X11975","1994-09-02",2,"September",1994,"19:06",58.85,-63.117,1075,"ice","summer",165.705426815929,7.68242697409975,10,0.768242697409975,0.0320101123920823,32.0101123920823,0.00889169788668952
"298","X11975","1994-08-23",23,"August",1994,"21:02",58.85,-63.117,1070,"ice","summer",NA,0,10,0,0,0,0
"299","X11975","1994-08-13",13,"August",1994,"19:03",58.717,-63,1064,"land","summer",155.440546073674,16.2425165963015,10,1.62425165963015,0.0676771524845896,67.6771524845896,0.0187992090234971
"300","X11975","1994-07-04",4,"July",1994,"17:11",58.333,-62.55,1024,"ice","break",148.346837722667,50.0235885200015,40,1.25058971300004,0.0521079047083349,52.1079047083349,0.0144744179745375
"301","X11975","1994-06-24",24,"June",1994,"20:52",58.55,-62.9,1009,"ice","break",-40.0201464519042,31.5555654759764,10,3.15555654759764,0.131481522816568,131.481522816568,0.0365226452268246
"302","X11975","1994-06-19",19,"June",1994,"19:27",58.517,-62.8,1000,"land","break",122.257763815804,6.86235798608665,5,1.37247159721733,0.0571863165507221,57.1863165507221,0.0158850879307561
"303","X11975","1994-06-14",14,"June",1994,"21:15",58.5,-66.583,991,"land","break",-88.8796293765826,219.567072174568,5,43.9134144349135,1.82972560145473,1829.72560145473,0.508257111515203
"304","X11975","1994-06-09",9,"June",1994,"20:37",58.55,-62.733,982,"land","break",86.9337545982232,223.410437085103,5,44.6820874170207,1.86175364237586,1861.75364237586,0.517153789548851
"305","X11975","1994-06-04",4,"June",1994,"18:15",58.317,-63.3,968,"land","break",-127.889898403199,41.9304038641094,5,8.38608077282187,0.349420032200911,349.420032200911,0.0970611200558087
"306","X11975","1994-05-30",30,"May",1994,"21:37",58.583,-62.75,955,"ice","break",47.0184895083746,43.5462048683085,5,8.7092409736617,0.362885040569237,362.885040569237,0.100801400158121
